symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
MSFT,2022-03-11 00:00:00+00:00,280.07,289.51,279.43,287.96,27209330,276.713401826,286.0402648004,276.0810721328,284.5088413247,27209330,0.0,1.0
MSFT,2022-03-14 00:00:00+00:00,276.44,285.3992,275.82,280.34,30660747,273.1269068475,281.9787321399,272.5143374572,276.9801659153,30660747,0.0,1.0
MSFT,2022-03-15 00:00:00+00:00,287.15,287.82,278.725,280.35,34245085,283.7085490568,284.3705192043,275.3845214552,276.9900460668,34245085,0.0,1.0
MSFT,2022-03-16 00:00:00+00:00,294.39,294.57,283.2,289.11,37826329,290.8617787109,291.0396214371,279.8058892317,285.6450587421,37826329,0.0,1.0
MSFT,2022-03-17 00:00:00+00:00,295.22,295.61,289.37,293.29,30816633,291.6818312817,292.0671571885,285.90194268,289.7749620507,30816633,0.0,1.0
MSFT,2022-03-18 00:00:00+00:00,300.43,301.0,292.73,295.37,42195837,296.8293901902,297.3925588232,289.2216735692,291.8300335535,42195837,0.0,1.0
MSFT,2022-03-21 00:00:00+00:00,299.16,300.14,294.9,298.89,28107855,295.5746109553,296.542865798,291.3656664351,295.307846866,28107855,0.0,1.0
MSFT,2022-03-22 00:00:00+00:00,304.06,305.0,298.77,299.8,27441386,300.4158851687,301.3446194056,295.1892850486,296.2069406485,27441386,0.0,1.0
MSFT,2022-03-23 00:00:00+00:00,299.49,303.23,297.7201,300.51,25715377,295.9006559534,299.5958325979,294.1519679472,296.9084314019,25715377,0.0,1.0
MSFT,2022-03-24 00:00:00+00:00,304.1,304.2,298.315,299.14,24484456,300.4554057746,300.5542072891,294.7397381573,295.5548506524,24484456,0.0,1.0
MSFT,2022-03-25 00:00:00+00:00,303.68,305.5,299.2855,305.23,22443541,300.0404394134,301.8386269784,295.6986068561,301.5718628891,22443541,0.0,1.0
MSFT,2022-03-28 00:00:00+00:00,310.7,310.8,304.33,304.33,29578188,306.9763057355,307.07510725,300.6826492581,300.6826492581,29578188,0.0,1.0
MSFT,2022-03-29 00:00:00+00:00,315.41,315.82,309.05,313.91,30393403,311.6298570712,312.0349432809,305.3460807452,310.1478343528,30393403,0.0,1.0
MSFT,2022-03-30 00:00:00+00:00,313.86,315.95,311.58,313.76,28163555,310.0984335955,312.1633852498,307.8457590636,309.999632081,28163555,0.0,1.0
MSFT,2022-03-31 00:00:00+00:00,308.31,315.14,307.89,313.9,33422070,304.6149495375,311.3630929819,304.1999831764,310.1379542014,33422070,0.0,1.0
MSFT,2022-04-01 00:00:00+00:00,309.42,310.13,305.54,309.37,27110529,305.7116463491,306.4131371025,301.8781475842,305.6622455918,27110529,0.0,1.0
MSFT,2022-04-04 00:00:00+00:00,314.97,315.11,309.71,310.09,24335868,311.1951304072,311.3334525275,305.9981707413,306.3736164967,24335868,0.0,1.0
MSFT,2022-04-05 00:00:00+00:00,310.88,314.865,309.87,313.27,22984881,307.1541484617,311.0913888169,306.1562531646,309.5155046596,22984881,0.0,1.0
MSFT,2022-04-06 00:00:00+00:00,299.5,307.0,296.71,305.19,40110372,295.9105361048,303.3206496968,293.1539738486,301.5323422833,40110372,0.0,1.0
MSFT,2022-04-07 00:00:00+00:00,301.37,303.65,296.35,296.66,31411155,297.7581244271,300.0107989591,292.7982883962,293.1045730914,31411155,0.0,1.0
MSFT,2022-04-08 00:00:00+00:00,296.97,301.12,296.28,300.44,24361917,293.4108577865,297.5111206407,292.729127336,296.8392703417,24361917,0.0,1.0
MSFT,2022-04-11 00:00:00+00:00,285.26,292.61,285.0,291.79,34569264,281.8412004316,289.1031117517,281.5843164938,288.2929393323,34569264,0.0,1.0
MSFT,2022-04-12 00:00:00+00:00,282.06,290.739,280.49,289.235,30966721,278.6795519657,287.2545354143,277.1283681871,285.7685606353,30966721,0.0,1.0
MSFT,2022-04-13 00:00:00+00:00,287.62,288.58,281.3,282.73,21907176,284.1729161752,285.121410715,277.9286604551,279.3415221133,21907176,0.0,1.0
MSFT,2022-04-14 00:00:00+00:00,279.83,288.305,279.32,288.09,28221607,276.476278191,284.8497065499,275.9723904668,284.6372832936,28221607,0.0,1.0
MSFT,2022-04-18 00:00:00+00:00,280.52,282.46,278.34,278.91,20778000,277.1580086415,279.074758024,275.0041356241,275.5673042571,20778000,0.0,1.0
MSFT,2022-04-19 00:00:00+00:00,285.3,286.17,278.41,279.38,22297720,281.8807210374,282.7402942141,275.0732966843,276.0316713755,22297720,0.0,1.0
MSFT,2022-04-20 00:00:00+00:00,286.36,289.7,285.3702,289.4,22805341,282.9280170918,286.227987678,281.9500797007,285.9315831344,22805341,0.0,1.0
MSFT,2022-04-21 00:00:00+00:00,280.81,293.3,280.06,288.58,29454587,277.4445330337,289.7848422022,276.7035216745,285.121410715,29454587,0.0,1.0
MSFT,2022-04-22 00:00:00+00:00,274.03,283.2,273.38,281.68,29405798,270.7457903466,279.8058892317,270.103580502,278.3041062104,29405798,0.0,1.0
MSFT,2022-04-25 00:00:00+00:00,280.72,281.11,270.77,273.29,35678852,277.3556116706,277.7409375774,267.524860972,270.0146591389,35678852,0.0,1.0
MSFT,2022-04-26 00:00:00+00:00,270.22,278.3599,270.0,277.5,42047008,266.9814526419,275.0237971255,266.7640893099,274.1742029018,42047008,0.0,1.0
MSFT,2022-04-27 00:00:00+00:00,283.22,290.97,279.16,282.1,63477694,279.8256495346,287.4827669129,275.8143080435,278.7190725715,63477694,0.0,1.0
MSFT,2022-04-28 00:00:00+00:00,289.63,290.98,281.4562,285.185,33646570,286.1588266178,287.4926470644,278.0829884208,281.7670992957,33646570,0.0,1.0
MSFT,2022-04-29 00:00:00+00:00,277.52,289.88,276.5,288.61,37073923,274.1939632047,286.4058304042,273.1861877562,285.1510511693,37073923,0.0,1.0
MSFT,2022-05-02 00:00:00+00:00,284.47,284.94,276.22,277.71,35151105,281.0606684666,281.525035585,272.9095435155,274.3816860824,35151105,0.0,1.0
MSFT,2022-05-03 00:00:00+00:00,281.78,284.13,280.15,283.96,25978605,278.402907725,280.7247433171,276.7924430376,280.5567807423,25978605,0.0,1.0
MSFT,2022-05-04 00:00:00+00:00,289.98,290.88,276.73,282.59,33463409,286.5046319188,287.3938455498,273.4134312397,279.2031999929,33463409,0.0,1.0
MSFT,2022-05-05 00:00:00+00:00,277.35,286.35,274.34,285.54,43260386,274.02600063,282.9181369403,271.0520750417,282.1178446724,43260386,0.0,1.0
MSFT,2022-05-06 00:00:00+00:00,274.73,279.25,271.27,274.805,37780322,271.4374009485,275.9032294066,268.0188685448,271.5115020844,37780322,0.0,1.0
MSFT,2022-05-09 00:00:00+00:00,264.58,272.36,263.32,270.06,47725952,261.4090472208,269.0958050535,260.1641481373,266.8233702186,47725952,0.0,1.0
MSFT,2022-05-10 00:00:00+00:00,269.5,273.75,265.07,271.69,39336424,266.2700817371,270.4691461058,261.8931746421,268.4338349059,39336424,0.0,1.0
MSFT,2022-05-11 00:00:00+00:00,260.55,271.36,259.3,265.68,48975898,257.427346184,268.1077899079,256.192327252,262.4958638809,48975898,0.0,1.0
MSFT,2022-05-12 00:00:00+00:00,255.35,259.88,250.02,257.69,51033802,252.2896674269,256.7653760365,247.0235467009,254.6016228676,51033802,0.0,1.0
MSFT,2022-05-13 00:00:00+00:00,261.12,263.04,255.35,257.35,34925093,257.990514817,259.8875038966,252.2896674269,254.2656977181,34925093,0.0,1.0
MSFT,2022-05-16 00:00:00+00:00,261.5,265.82,255.78,259.955,32550933,258.3659605723,262.6341860013,252.7145139396,256.8394771724,32550933,0.0,1.0
MSFT,2022-05-17 00:00:00+00:00,266.82,268.33,262.46,266.11,28828799,263.6222011469,265.1141040167,259.3144551121,262.9207103935,28828799,0.0,1.0
MSFT,2022-05-18 00:00:00+00:00,254.08,263.6,252.77,263.0,31355985,251.6474575823,261.076313833,250.3499994218,260.482058187,31355985,0.62,1.0
MSFT,2022-05-19 00:00:00+00:00,253.14,257.67,251.88,253.9,32692286,250.7164570702,255.2030871979,249.4685202135,251.4691808885,32692286,0.0,1.0
MSFT,2022-05-20 00:00:00+00:00,252.56,258.54,246.44,257.24,39199279,250.1420099456,256.0647578847,244.0806023559,254.7772039849,39199279,0.0,1.0
MSFT,2022-05-23 00:00:00+00:00,260.65,261.5,253.43,255.49,33175379,258.1545569066,258.9964190718,251.0036806324,253.0439583505,33175379,0.0,1.0
MSFT,2022-05-24 00:00:00+00:00,259.62,261.33,253.5,257.89,29043904,257.1344180475,258.8280466388,251.0730104578,255.4209809348,29043904,0.0,1.0
MSFT,2022-05-25 00:00:00+00:00,262.52,264.58,257.125,258.14,28547947,260.0066536701,262.0469313883,254.663304986,255.6685874539,28547947,0.0,1.0
MSFT,2022-05-26 00:00:00+00:00,265.9,267.11,261.4294,262.27,25002105,263.3542938096,264.5527093625,258.9264949908,259.759047151,25002105,0.0,1.0
MSFT,2022-05-27 00:00:00+00:00,273.24,273.34,267.56,268.48,26910806,270.624021213,270.7230638206,264.998401097,265.9095930876,26910806,0.0,1.0
MSFT,2022-05-31 00:00:00+00:00,271.87,274.77,268.93,272.53,37827695,269.2671374878,272.1393731104,266.3552848222,269.9208186985,37827695,0.0,1.0
MSFT,2022-06-01 00:00:00+00:00,272.42,277.69,270.04,275.195,25292174,269.81187183,275.0314172545,267.4546577674,272.560304193,25292174,0.0,1.0
MSFT,2022-06-02 00:00:00+00:00,274.58,274.65,261.6,264.45,44008209,271.9511921558,272.0205219812,259.0954616795,261.9181759983,44008209,0.0,1.0
MSFT,2022-06-03 00:00:00+00:00,270.02,273.45,268.41,270.31,28058958,267.4348492458,270.8320106891,265.8402632622,267.7220728081,28058958,0.0,1.0
MSFT,2022-06-06 00:00:00+00:00,268.75,274.18,267.22,272.06,22400342,266.1770081283,271.5550217251,264.6616562309,269.4553184424,22400342,0.0,1.0
MSFT,2022-06-07 00:00:00+00:00,272.5,273.13,265.94,266.635,22860677,269.8911059162,270.5150743445,263.3939108526,264.082256976,22860677,0.0,1.0
MSFT,2022-06-08 00:00:00+00:00,270.41,273.0,269.61,271.71,17372341,267.8211154158,270.3863189546,267.0287745543,269.1086693155,17372341,0.0,1.0
MSFT,2022-06-09 00:00:00+00:00,264.79,272.7081,264.63,267.78,26439728,262.2549208644,270.0972135827,262.0964526921,265.2162948339,26439728,0.0,1.0
MSFT,2022-06-10 00:00:00+00:00,252.99,260.58,252.53,260.58,31445841,250.5678931587,258.0852270812,250.1122971633,258.0852270812,31445841,0.0,1.0
MSFT,2022-06-13 00:00:00+00:00,242.26,249.0242,241.53,245.11,46135788,239.9406213551,246.6400614234,239.217610319,242.7633356738,46135788,0.0,1.0
MSFT,2022-06-14 00:00:00+00:00,244.49,245.74,241.51,243.86,28651487,242.1492715062,243.3873041022,239.1978017975,241.5253030779,28651487,0.0,1.0
MSFT,2022-06-15 00:00:00+00:00,251.76,255.3,246.42,248.31,33111729,249.3496690842,252.855777396,244.0607938344,245.9326991194,33111729,0.0,1.0
MSFT,2022-06-16 00:00:00+00:00,244.97,247.4174,243.02,245.98,33169160,242.6246760231,245.0486448033,240.6933451734,243.6250063606,33169160,0.0,1.0
MSFT,2022-06-17 00:00:00+00:00,247.65,250.5,244.03,244.7,43084780,245.2790179088,248.1017322275,241.6936755109,242.3572609823,43084780,0.0,1.0
MSFT,2022-06-21 00:00:00+00:00,253.74,254.75,249.51,250.255,29928297,251.3107127162,252.3110430537,247.1212104115,247.8590778387,29928297,0.0,1.0
MSFT,2022-06-22 00:00:00+00:00,253.13,257.17,250.37,251.89,25961215,250.7065528094,254.7078741595,247.9729768375,249.4784244742,25961215,0.0,1.0
MSFT,2022-06-23 00:00:00+00:00,258.86,259.37,253.63,255.57,25861449,256.3816942292,256.8868115284,251.2017658478,253.1231924367,25861449,0.0,1.0
MSFT,2022-06-24 00:00:00+00:00,267.7,267.98,261.72,261.808,33923231,265.1370607477,265.4143800492,259.2143128087,259.3014703035,33923231,0.0,1.0
MSFT,2022-06-27 00:00:00+00:00,264.89,268.3,263.28,268.205,24615114,262.3539634721,265.7313163938,260.7593774885,265.6372259165,24615114,0.0,1.0
MSFT,2022-06-28 00:00:00+00:00,256.48,266.91,256.32,263.98,27380247,254.0244801665,264.3546241471,253.8660119942,261.4526757422,27380247,0.0,1.0
MSFT,2022-06-29 00:00:00+00:00,260.26,261.97,255.76,257.59,20069839,257.7682907367,259.4619193279,253.3113733913,255.1238531117,20069839,0.0,1.0
MSFT,2022-06-30 00:00:00+00:00,256.83,259.53,252.9,257.05,31730868,254.3711292934,257.0452797006,250.4787548117,254.5890230303,31730868,0.0,1.0
MSFT,2022-07-01 00:00:00+00:00,259.58,259.77,254.61,256.39,22837692,257.0948010045,257.2829819591,252.172383403,253.9353418196,22837692,0.0,1.0
MSFT,2022-07-05 00:00:00+00:00,262.85,262.98,254.74,256.16,22971634,260.3334942755,260.4622496654,252.301138793,253.707543822,22971634,0.0,1.0
MSFT,2022-07-06 00:00:00+00:00,266.21,267.99,262.4,263.75,23824419,263.6613258934,265.42428431,259.8878025409,261.2248777446,23824419,0.0,1.0
MSFT,2022-07-07 00:00:00+00:00,268.4,269.055,265.02,265.12,20859874,265.8303590015,266.4790880817,262.482718862,262.5817614697,20859874,0.0,1.0
MSFT,2022-07-08 00:00:00+00:00,267.66,268.1,263.285,264.79,19658751,265.0974437047,265.5332311784,260.7643296189,262.2549208644,19658751,0.0,1.0
MSFT,2022-07-11 00:00:00+00:00,264.51,266.53,262.18,265.65,19519108,261.9776015629,263.9782622379,259.669908804,263.1066872904,19519108,0.0,1.0
MSFT,2022-07-12 00:00:00+00:00,253.67,265.94,252.04,265.88,35868450,251.2413828908,263.3939108526,249.6269883857,263.334485288,35868450,0.0,1.0
MSFT,2022-07-13 00:00:00+00:00,252.72,253.55,248.11,250.19,29497423,250.3004781179,251.1225317616,245.7346139041,247.7947001437,29497423,0.0,1.0
MSFT,2022-07-14 00:00:00+00:00,254.08,255.1374,245.94,250.57,25102823,251.6474575823,252.6947341159,243.5853893175,248.1710620529,25102823,0.0,1.0
MSFT,2022-07-15 00:00:00+00:00,256.72,260.3699,254.7727,255.72,29774050,254.262182425,257.8771385625,252.3335257257,253.2717563482,29774050,0.0,1.0
MSFT,2022-07-18 00:00:00+00:00,254.25,260.84,253.3,259.75,20975034,251.8158300154,258.3427378612,250.8749252424,257.2631734375,20975034,0.0,1.0
MSFT,2022-07-19 00:00:00+00:00,259.53,259.72,253.68,257.575,25012562,257.0452797006,257.2334606552,251.2512871516,255.1089967206,25012562,0.0,1.0
MSFT,2022-07-20 00:00:00+00:00,262.27,264.87,258.91,259.9,22788282,259.759047151,262.3341549505,256.4312155331,257.411737349,22788282,0.0,1.0
MSFT,2022-07-21 00:00:00+00:00,264.84,264.89,257.03,259.79,22404675,262.3044421682,262.3539634721,254.5692145087,257.3027904806,22404675,0.0,1.0
MSFT,2022-07-22 00:00:00+00:00,260.36,265.33,259.07,265.24,21881290,257.8673333443,262.7897509458,256.5896837053,262.7006125989,21881290,0.0,1.0
MSFT,2022-07-25 00:00:00+00:00,258.83,261.5,256.81,260.995,21055998,256.3519814469,258.9964190718,254.3513207719,258.4962539031,21055998,0.0,1.0
MSFT,2022-07-26 00:00:00+00:00,251.9,259.88,249.57,259.86,39347957,249.488328735,257.3919288275,247.1806359761,257.372120306,39347957,0.0,1.0
MSFT,2022-07-27 00:00:00+00:00,268.74,270.05,258.85,261.16,45994049,266.1671038676,267.4645620281,256.3717899684,258.6596742058,45994049,0.0,1.0
MSFT,2022-07-28 00:00:00+00:00,276.41,277.84,267.87,269.75,33459327,273.7636718763,275.1799811661,265.3054331808,267.1674342051,33459327,0.0,1.0
MSFT,2022-07-29 00:00:00+00:00,280.74,282.0,276.63,277.7,32152752,278.0522167886,279.3001536454,273.9815656132,275.0413215153,32152752,0.0,1.0
MSFT,2022-08-01 00:00:00+00:00,278.01,281.28,275.84,277.82,21539580,275.3483535991,278.5870468701,273.1991290125,275.1601726445,21539580,0.0,1.0
MSFT,2022-08-02 00:00:00+00:00,274.82,277.89,272.38,276.0,22754184,272.1888944142,275.2295024699,269.772254787,273.3575971848,22754184,0.0,1.0
MSFT,2022-08-03 00:00:00+00:00,282.47,283.5,276.61,276.76,23518874,279.7656539014,280.7857927605,273.9617570916,274.1103210032,23518874,0.0,1.0
MSFT,2022-08-04 00:00:00+00:00,283.65,283.8,280.1677,281.8,18098668,280.934356672,281.0829205835,277.4853959449,279.10206843,18098668,0.0,1.0
MSFT,2022-08-05 00:00:00+00:00,282.91,283.65,278.68,279.15,16774606,280.2014413752,280.934356672,276.0119390705,276.4774393266,16774606,0.0,1.0
MSFT,2022-08-08 00:00:00+00:00,280.32,285.92,279.32,284.05,18757818,277.6362378364,283.1826238662,276.6458117597,281.3305271027,18757818,0.0,1.0
MSFT,2022-08-09 00:00:00+00:00,282.3,283.08,277.61,279.64,23405238,279.5972814684,280.3698138083,274.9521831684,276.9627481042,23405238,0.0,1.0
MSFT,2022-08-10 00:00:00+00:00,289.16,289.81,286.94,288.17,24687845,286.3916043549,287.0353813048,284.1928584645,285.4110825389,24687845,0.0,1.0
MSFT,2022-08-11 00:00:00+00:00,287.02,291.21,286.51,290.85,20065938,284.2720925507,288.4219778123,283.7669752515,288.0654244247,20065938,0.0,1.0
MSFT,2022-08-12 00:00:00+00:00,291.91,291.91,286.94,288.48,22619675,289.115276066,289.115276066,284.1928584645,285.7181146227,22619675,0.0,1.0
MSFT,2022-08-15 00:00:00+00:00,293.47,294.18,290.11,291.0,18085654,290.6603407458,291.3635432603,287.3325091279,288.2139883362,18085654,0.0,1.0
MSFT,2022-08-16 00:00:00+00:00,292.71,294.04,290.42,291.99,18102882,289.9076169274,291.2248836095,287.6395412116,289.1945101522,18102882,0.0,1.0
MSFT,2022-08-17 00:00:00+00:00,291.32,293.35,289.47,289.74,18253358,289.1449888483,291.1598327566,287.3088010501,287.5767852153,18253358,0.62,1.0
MSFT,2022-08-18 00:00:00+00:00,290.17,291.91,289.08,290.189,17186192,288.0035748116,289.7305838759,286.9217128116,288.0224329566,17186192,0.0,1.0
MSFT,2022-08-19 00:00:00+00:00,286.15,289.25,285.56,288.9,20570033,284.0135883528,287.0904435822,283.4279933253,286.7430567015,20570033,0.0,1.0
MSFT,2022-08-22 00:00:00+00:00,277.75,282.46,277.22,282.08,25061070,275.6763032151,280.3511380959,275.1502602243,279.9739751968,25061070,0.0,1.0
MSFT,2022-08-23 00:00:00+00:00,276.44,278.86,275.4,276.44,17527409,274.3760837472,276.778015894,273.3438484444,274.3760837472,17527409,0.0,1.0
MSFT,2022-08-24 00:00:00+00:00,275.79,277.23,275.11,275.41,18137019,273.730936683,275.1601855637,273.0560136004,273.3537737839,18137019,0.0,1.0
MSFT,2022-08-25 00:00:00+00:00,278.85,279.02,274.52,277.33,16583407,276.7680905546,276.9368213252,272.4704185728,275.2594389582,16583407,0.0,1.0
MSFT,2022-08-26 00:00:00+00:00,268.09,280.34,267.98,279.08,27549307,266.0884253067,278.2469661326,265.9792465727,276.9963733619,27549307,0.0,1.0
MSFT,2022-08-29 00:00:00+00:00,265.23,267.4,263.85,265.85,20121371,263.2497782241,265.4035768847,261.88008138,263.86514927,20121371,0.0,1.0
MSFT,2022-08-30 00:00:00+00:00,262.97,267.05,260.66,266.67,22767071,261.0066515085,265.0561900039,258.7138980956,264.6790271048,22767071,0.0,1.0
MSFT,2022-08-31 00:00:00+00:00,261.47,267.11,261.33,265.39,24791834,259.517850591,265.1157420406,259.3788958387,263.4085836553,24791834,0.0,1.0
MSFT,2022-09-01 00:00:00+00:00,260.4,260.89,255.41,258.87,23263431,258.4558392699,258.9421809029,253.5030948845,256.9372623341,23263431,0.0,1.0
MSFT,2022-09-02 00:00:00+00:00,256.06,264.74,254.47,261.695,22855380,254.1482419487,262.763436591,252.5701129762,259.7411707286,22855380,0.0,1.0
MSFT,2022-09-06 00:00:00+00:00,253.25,257.83,251.94,256.2,21283869,251.3592215634,255.9050270313,250.0590020954,254.287196701,21283869,0.0,1.0
MSFT,2022-09-07 00:00:00+00:00,258.09,258.83,253.22,254.7,24126700,256.163085857,256.8975609763,251.329445545,252.7983957836,24126700,0.0,1.0
MSFT,2022-09-08 00:00:00+00:00,258.52,260.43,254.79,257.51,20319911,256.5898754533,258.4856152882,252.8877238386,255.5874161689,20319911,0.0,1.0
MSFT,2022-09-09 00:00:00+00:00,264.46,265.23,260.29,260.5,22093190,262.4855270865,263.2497782241,258.3466605359,258.5550926644,22093190,0.0,1.0
MSFT,2022-09-12 00:00:00+00:00,266.65,267.45,265.16,265.78,18747690,264.6591764259,265.4532035819,263.1803008479,263.7956718938,18747690,0.0,1.0
MSFT,2022-09-13 00:00:00+00:00,251.99,260.4,251.59,258.84,33353318,250.1086287927,258.4558392699,249.7116152147,256.9074863157,33353318,0.0,1.0
MSFT,2022-09-14 00:00:00+00:00,252.22,254.23,249.86,253.53,23912954,250.3369116,252.3319048294,247.9945314899,251.6371310679,23912954,0.0,1.0
MSFT,2022-09-15 00:00:00+00:00,245.38,251.4,244.02,249.77,31530948,243.5479794165,249.5230337652,242.1981332513,247.9052034349,31530948,0.0,1.0
MSFT,2022-09-16 00:00:00+00:00,244.74,245.3,242.0627,244.26,39791768,242.9127576917,243.4685767009,240.2554465608,242.4363413981,39791768,0.0,1.0
MSFT,2022-09-19 00:00:00+00:00,244.52,245.14,240.85,242.465,26826931,242.6944002238,243.3097712697,239.0518006457,240.6547429669,26826931,0.0,1.0
MSFT,2022-09-20 00:00:00+00:00,242.45,243.51,239.64,242.065,26660299,240.6398549577,241.6919409394,237.8508345723,240.2577293889,26660299,0.0,1.0
MSFT,2022-09-21 00:00:00+00:00,238.95,247.66,238.9,244.27,28625557,237.1659861503,245.810956811,237.1163594531,242.4462667375,28625557,0.0,1.0
MSFT,2022-09-22 00:00:00+00:00,240.98,243.86,237.57,237.8704,30927092,239.1808300586,242.0393278201,235.7962893062,236.0944465033,30927092,0.0,1.0
MSFT,2022-09-23 00:00:00+00:00,237.92,241.13,235.2,239.54,34176048,236.143676187,239.3297101503,233.4439838567,237.7515811778,34176048,0.0,1.0
MSFT,2022-09-26 00:00:00+00:00,237.45,241.45,236.9,237.045,27694190,235.6771852328,239.6473210127,235.1312915631,235.2752089851,27694190,0.0,1.0
MSFT,2022-09-27 00:00:00+00:00,236.41,241.8,234.5,239.98,27018732,234.6449499301,239.9947078935,232.7492100952,238.1882961136,27018732,0.0,1.0
MSFT,2022-09-28 00:00:00+00:00,241.07,242.33,234.73,236.81,29029679,239.2701581136,240.5207508843,232.9774929025,235.0419635081,29029679,0.0,1.0
MSFT,2022-09-29 00:00:00+00:00,237.5,239.95,234.41,238.89,27484233,235.7268119301,238.1585200953,232.6598820401,237.1064341136,27484233,0.0,1.0
MSFT,2022-09-30 00:00:00+00:00,232.9,240.54,232.73,238.29,35694832,231.1611557832,238.7441151228,230.9924250126,236.5109137466,35694832,0.0,1.0
MSFT,2022-10-03 00:00:00+00:00,240.74,241.61,234.66,235.41,28880357,238.9426219118,239.8061264439,232.9080155264,233.6524159851,28880357,0.0,1.0
MSFT,2022-10-04 00:00:00+00:00,248.88,250.36,244.975,245.09,34888416,247.0218482238,248.4907984624,243.1460031687,243.2601445724,34888416,0.0,1.0
MSFT,2022-10-05 00:00:00+00:00,249.2,250.58,244.1,245.99,20347136,247.3394590862,248.7091559303,242.2775359669,244.1534251229,20347136,0.0,1.0
MSFT,2022-10-06 00:00:00+00:00,246.79,250.34,246.08,247.93,20239886,244.9474522789,248.4709477835,244.2427531779,246.0789409761,20239886,0.0,1.0
MSFT,2022-10-07 00:00:00+00:00,234.24,241.32,233.17,240.902,37769602,232.4911512695,239.5182915999,231.4291399484,239.1034124109,37769602,0.0,1.0
MSFT,2022-10-10 00:00:00+00:00,229.25,234.559,226.73,233.05,29743608,227.5384068841,232.8077695979,225.0372213428,231.310035875,29743608,0.0,1.0
MSFT,2022-10-11 00:00:00+00:00,225.41,229.06,224.11,227.62,30473954,223.7270765354,227.3498254346,222.436782407,225.9205765538,30473954,0.0,1.0
MSFT,2022-10-12 00:00:00+00:00,225.75,227.86,223.96,225.4,21903937,224.0645380767,226.1587847006,222.2879023152,223.717151196,21903937,0.0,1.0
MSFT,2022-10-13 00:00:00+00:00,234.24,236.1,219.13,219.85,42551818,232.4911512695,234.3372644071,217.493963361,218.2085878014,42551818,0.0,1.0
MSFT,2022-10-14 00:00:00+00:00,228.56,237.24,228.34,235.54,30198588,226.8535584621,235.4687531044,226.6352009942,233.781445398,30198588,0.0,1.0
MSFT,2022-10-17 00:00:00+00:00,237.53,238.96,235.135,235.82,28142268,235.7565879484,237.1759114898,233.3794691502,234.0593549026,28142268,0.0,1.0
MSFT,2022-10-18 00:00:00+00:00,238.5,243.93,235.37,243.24,26329591,236.7193458751,242.1088051962,233.6127146273,241.4239567742,26329591,0.0,1.0
MSFT,2022-10-19 00:00:00+00:00,236.48,239.61,234.29,237.04,19985698,234.7144273062,237.821058554,232.5407779667,235.2702463154,19985698,0.0,1.0
MSFT,2022-10-20 00:00:00+00:00,236.15,241.31,234.87,235.77,21811015,234.3868911044,239.5083662604,233.1164476548,234.0097282053,21811015,0.0,1.0
MSFT,2022-10-21 00:00:00+00:00,242.12,243.0,234.5,234.74,26299733,240.3123187559,241.1857486274,232.7492100952,232.987418242,26299733,0.0,1.0
MSFT,2022-10-24 00:00:00+00:00,247.25,247.84,241.295,243.76,24911212,245.4040178935,245.9896129211,239.4934782513,241.9400744256,24911212,0.0,1.0
MSFT,2022-10-25 00:00:00+00:00,250.66,251.04,245.83,247.26,34775505,248.7885586459,249.165721545,243.9946196917,245.413943233,34775505,0.0,1.0
MSFT,2022-10-26 00:00:00+00:00,231.32,238.3,230.06,231.17,82684846,229.5929521502,236.5208390861,228.3423593795,229.4440720584,82684846,0.0,1.0
MSFT,2022-10-27 00:00:00+00:00,226.75,233.69,225.78,231.04,40424645,225.0570720217,231.9452575998,224.0943140951,229.3150426456,40424645,0.0,1.0
MSFT,2022-10-28 00:00:00+00:00,235.87,236.6,226.05,226.24,40647724,234.1089815998,234.8335313796,224.3622982602,224.5508797097,40647724,0.0,1.0
MSFT,2022-10-31 00:00:00+00:00,232.13,234.92,231.15,233.76,28357265,230.3969046456,233.1660743521,229.4242213795,232.0147349759,28357265,0.0,1.0
MSFT,2022-11-01 00:00:00+00:00,228.17,235.74,227.325,234.6,30592271,226.4664702235,233.979952187,225.62777904,232.8484634897,30592271,0.0,1.0
MSFT,2022-11-02 00:00:00+00:00,220.1,231.3,220.04,229.46,38407008,218.4567212876,229.5731014713,218.3971692509,227.7468390125,38407008,0.0,1.0
MSFT,2022-11-03 00:00:00+00:00,214.25,220.41,213.98,220.09,36633922,212.6503977096,218.7644068106,212.3824135444,218.4467959482,36633922,0.0,1.0
MSFT,2022-11-04 00:00:00+00:00,221.39,221.59,213.431,217.55,36789063,219.7370900766,219.9355968656,211.8375124086,215.925759728,36789063,0.0,1.0
MSFT,2022-11-07 00:00:00+00:00,227.87,228.41,221.28,221.99,33497979,226.16871004,226.7046783703,219.6279113427,220.3326104436,33497979,0.0,1.0
MSFT,2022-11-08 00:00:00+00:00,228.87,231.65,225.84,228.7,28192548,227.161243985,229.920488352,224.1538661318,226.9925132144,28192548,0.0,1.0
MSFT,2022-11-09 00:00:00+00:00,224.51,228.6327,224.33,227.37,27852910,222.833795985,226.9257156799,222.6551398749,225.6724430676,27852910,0.0,1.0
MSFT,2022-11-10 00:00:00+00:00,242.98,243.33,235.0,235.43,46268021,241.1658979485,241.5132848293,233.2454770677,233.672266664,46268021,0.0,1.0
